cell_id,system,stage,cell_label,config,source,pair_key,notes,abf_n_seeds,abf_mean_final_l2_F,abf_median_final_l2_F,equiv_margin_abs,equiv_margin_frac_of_abf,estimated_n,estimated_n_matched_vs_abf,estimated_final_l2_F_mean,estimated_final_l2_F_median,estimated_int_l2_F_mean,estimated_int_l2_F_median,estimated_final_l2_Fp_mean,estimated_final_l2_Fp_median,estimated_ancestor_ess_median,estimated_event_fraction_median,estimated_winrate_vs_abf,estimated_n_wins_vs_abf,estimated_minus_abf_mean,estimated_minus_abf_ci_lo,estimated_minus_abf_ci_hi,estimated_gain_pct_vs_abf_median,uniform_n,uniform_n_matched_vs_abf,uniform_final_l2_F_mean,uniform_final_l2_F_median,uniform_int_l2_F_mean,uniform_int_l2_F_median,uniform_final_l2_Fp_mean,uniform_final_l2_Fp_median,uniform_ancestor_ess_median,uniform_event_fraction_median,uniform_winrate_vs_abf,uniform_n_wins_vs_abf,uniform_minus_abf_mean,uniform_minus_abf_ci_lo,uniform_minus_abf_ci_hi,uniform_gain_pct_vs_abf_median,oracle_n,oracle_n_matched_vs_abf,oracle_final_l2_F_mean,oracle_final_l2_F_median,oracle_int_l2_F_mean,oracle_int_l2_F_median,oracle_final_l2_Fp_mean,oracle_final_l2_Fp_median,oracle_ancestor_ess_median,oracle_event_fraction_median,oracle_winrate_vs_abf,oracle_n_wins_vs_abf,oracle_minus_abf_mean,oracle_minus_abf_ci_lo,oracle_minus_abf_ci_hi,oracle_gain_pct_vs_abf_median,abf_ancestor_ess_median,abf_event_fraction_median,ancestor_ess_kind,event_fraction_kind,est_minus_uni_n_pairs,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_pct_of_abf,est_minus_uni_verdict,orc_minus_uni_n_pairs,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_pct_of_abf,orc_minus_uni_verdict,orc_minus_est_n_pairs,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_pct_of_abf,orc_minus_est_verdict,classification,classification_note,verdict_triple,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
slowtrans|20260616_225737|phi0.75|muy1,slow_transverse_ORPHAN,pilot_20260616_225737,"phi=0.75, mu_y=1",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=0.987,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.025636453017083987,0.0252269115594252,0.0012818226508541995,0.05,20,20,0.02712106288215769,0.026758880238217,2.095155662905645,2.1013058593572618,0.08773260596240248,0.0881955189162249,115.0,0.0055964355468750004,0.35,7,0.0014846098650736954,-0.00019206154746523042,0.003242075380431688,-4.080496154195215,20,20,0.027529367650521337,0.026394798140497153,2.016663570372977,2.002045055299757,0.08803060431177259,0.0880234887730421,119.5,0.0055767822265625,0.3,6,0.0018929146334373446,0.00017776083207735947,0.003533103556644867,-9.37948882314836,20,20.0,0.014127678357556132,0.0137878275056972,1.2306386591324099,1.2291664022290212,0.06880127072453202,0.06886822604324361,119.5,0.00570947265625,1.0,20.0,-0.011508774659527862,-0.013158639707834714,-0.010017868965650528,44.34277886185397,512.0,0.0,final_ess,repl_fraction,20,-0.0004083047683636494,-0.0028788937599364384,0.0020857287378918577,-1.5926726216437095,UNDERPOWERED,20,-0.013401689292965206,-0.01515800083322724,-0.011774029465198645,-52.27591072772196,DIFFERENT,20,-0.012993384524601553,-0.014471898829989012,-0.011445729713922315,-50.68323810607823,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-50.68323810607823
slowtrans|20260616_225737|phi0.9|muy0.003,slow_transverse_ORPHAN,pilot_20260616_225737,"phi=0.9, mu_y=0.003",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=326,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,2.0807788062817316,2.0700517122050446,0.10403894031408659,0.05,20,20,1.2672466001221727,1.216628896135648,54.69012072589565,52.287583004936636,1.8756658096541705,1.7981527631123564,109.0,0.0056400146484375,1.0,20,-0.8135322061595589,-0.8981775867725366,-0.7277207986660299,39.29015962126411,20,20,1.2301441112237506,1.227562932499327,52.95548642780854,52.584216081061484,1.7971377013132397,1.7726168795299104,118.0,0.0055843505859375,1.0,20,-0.8506346950579813,-0.92633156328328,-0.7747848019991146,42.86964719950247,20,20.0,0.3230030519940092,0.2828589280246901,40.2388062169,38.94741153149332,0.5534687290257905,0.4315410726766796,129.5,0.0055189208984375,1.0,20.0,-1.757775754287723,-1.8181951900964384,-1.6968877259457888,86.2515184253571,512.0,0.0,final_ess,repl_fraction,20,0.03710248889842232,-0.06862612369353509,0.14695678270232365,1.7831058633629098,UNDERPOWERED,20,-0.9071410592297411,-1.0149163940313728,-0.8038830524952035,-43.596227359253334,DIFFERENT,20,-0.9442435481281635,-1.0189667545200773,-0.8655228484427757,-45.37933322261624,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-45.37933322261624
slowtrans|20260616_225737|phi0.9|muy0.01,slow_transverse_ORPHAN,pilot_20260616_225737,"phi=0.9, mu_y=0.01",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=97.7,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,1.3978019362308203,1.4087274376943648,0.06989009681154101,0.05,20,20,0.8872559988066119,0.8990688094434098,39.88564778153298,40.15955088976909,1.3183223779894382,1.3382866237105477,116.0,0.005649169921875,1.0,20,-0.5105459374242083,-0.5771738900766772,-0.440128260419841,38.815881462068106,20,20,0.8682033946851673,0.8714664268175949,39.04670031616328,39.19695133502336,1.2851925833033164,1.2752350929041048,115.0,0.005615478515625,1.0,20,-0.5295985415456528,-0.6044873564162102,-0.4588620092218776,38.97478254593646,20,20.0,0.08342434235062582,0.08429126814944295,21.599048075806696,20.129186266512605,0.1716872351505319,0.16613686330016847,122.0,0.0055496826171875,1.0,20.0,-1.3143775938801943,-1.353096993473552,-1.2766615667978047,94.05520572130362,512.0,0.0,final_ess,repl_fraction,20,0.019052604121444522,-0.06937275048758683,0.10751165550665567,1.3630403297923568,UNDERPOWERED,20,-0.7847790523345416,-0.8434859112906492,-0.7220084591337713,-56.14379491065109,DIFFERENT,20,-0.803831656455986,-0.8657638426514027,-0.7441604072275367,-57.50683524044343,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-57.50683524044343
slowtrans|20260616_225737|phi0.9|muy0.03,slow_transverse_ORPHAN,pilot_20260616_225737,"phi=0.9, mu_y=0.03",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=32.6,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.7862732122950566,0.7791568769268598,0.03931366061475283,0.05,20,20,0.5976982284302979,0.6080131837831946,28.484275255388667,29.063484400701565,0.9196452526955394,0.9232943894929688,112.0,0.0056556396484375,1.0,20,-0.18857498386475882,-0.23524370562269048,-0.1433953612143444,22.854027231914905,20,20,0.5444313865226231,0.5322409700095434,25.89070116489047,25.45783736789487,0.8267893339277002,0.8168687008689841,119.5,0.0056102294921875,1.0,20,-0.2418418257724336,-0.263724439177638,-0.2197853395021382,31.502641161839147,20,20.0,0.050442412592927234,0.05089984390806025,9.858552849499224,9.816849111234818,0.10655149166323921,0.10774913356695555,120.5,0.00565625,1.0,20.0,-0.7358307997021295,-0.7598685326192927,-0.7131739023065646,93.4564542007463,512.0,0.0,final_ess,repl_fraction,20,0.05326684190767474,0.0009507574008486802,0.10344159828495979,6.774597057960794,UNDERPOWERED,20,-0.4939889739296959,-0.5229616054922442,-0.4652197053745384,-62.82663153279623,DIFFERENT,20,-0.5472558158373707,-0.5989837648060176,-0.4938536510828006,-69.60122859075703,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-69.60122859075703
slowtrans|20260616_225737|phi0.9|muy0.1,slow_transverse_ORPHAN,pilot_20260616_225737,"phi=0.9, mu_y=0.1",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=9.77,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.298887123173359,0.30174197737710046,0.014944356158667953,0.05,20,20,0.26234722854124565,0.26605629410676035,13.723712689670553,13.9241599109493,0.41133603785352824,0.41482380029813715,118.5,0.005564453125,0.85,17,-0.03653989463211339,-0.05645523407070983,-0.015096450038842777,15.143009040817725,20,20,0.2622357917483386,0.25378711607169213,13.61429656979268,13.06657332647119,0.4122658323312683,0.40307774458679535,114.5,0.00554833984375,0.75,15,-0.0366513314250204,-0.05802760341848154,-0.015043392500106926,13.860175090362052,20,20.0,0.029415464496975845,0.029786924569751898,4.291768289959826,4.193430976500746,0.08239809667658161,0.0832530452903325,118.5,0.0057271728515625,1.0,20.0,-0.2694716586763832,-0.2803391045179159,-0.2585113117262808,90.1546172177143,512.0,0.0,final_ess,repl_fraction,20,0.0001114367929069951,-0.019211383603494035,0.018044610103622814,0.03728390561755987,UNDERPOWERED,20,-0.23282032725136279,-0.24931634310940498,-0.21689532966676728,-77.89573695228198,DIFFERENT,20,-0.23293176404426977,-0.2511579713749195,-0.21546952432265018,-77.93302085789954,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-77.93302085789954
slowtrans|20260616_225737|phi0.9|muy1,slow_transverse_ORPHAN,pilot_20260616_225737,"phi=0.9, mu_y=1",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=0.977,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.03109004689570441,0.03031987500992225,0.0015545023447852205,0.05,20,20,0.028644577383842674,0.0286743355127644,2.191184667019294,2.1844419681760945,0.1441289823297817,0.14286718658751885,112.5,0.005579345703125,0.75,15,-0.0024454695118617405,-0.004115713601004457,-0.0008032765824162772,4.967521396514329,20,20,0.02838564427783418,0.0282029372794207,2.1926320015472403,2.1475350870137353,0.14406072341977771,0.14466580958204936,119.5,0.005577880859375,0.75,15,-0.0027044026178702244,-0.004531143728845498,-0.0008011006995563093,10.469599821247591,20,20.0,0.018144971713593177,0.017739988261541752,1.433855476203467,1.4376094996364674,0.12625324518793213,0.12612867967287755,118.5,0.0059566650390625,1.0,20.0,-0.01294507518211123,-0.0141646145637937,-0.011811308992654701,42.80814905648061,512.0,0.0,final_ess,repl_fraction,20,0.0002589331060084849,-0.002222460780307806,0.002702544946196864,0.8328488756453458,UNDERPOWERED,20,-0.010240672564241004,-0.012214057524325304,-0.008196648810628615,-32.93874917138166,DIFFERENT,20,-0.010499605670249488,-0.012056812163308887,-0.008973628922770946,-33.771598047027,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-33.771598047027
slowtrans|20260617_001656|phi0.75|muy0.003,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.75, mu_y=0.003",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=329,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,1.8130496249344907,1.7864882885608662,0.09065248124672454,0.05,20,20,0.9954227971938288,1.0513143639345954,42.442853891867756,44.44103717875707,1.5524142738624462,1.5691539253302618,112.5,0.0056485595703124995,1.0,20,-0.8176268277406619,-0.8943478948715841,-0.7403978298140751,42.42638743189356,20,20,0.9369315540752892,0.8845651996103508,39.98074362864958,37.60199674017915,1.4503463200849052,1.3888236507786162,117.0,0.0055723876953125,1.0,20,-0.8761180708592015,-0.9544285868055549,-0.7990284526901207,50.928819302475645,20,20.0,0.1483999586993087,0.12836811105638415,20.765715276836936,16.874594359703146,0.3341592471690301,0.32042519746495046,118.0,0.0060179443359375,1.0,20.0,-1.6646496662351822,-1.7102034069783378,-1.6242480090832214,92.92307528803607,512.0,0.0,final_ess,repl_fraction,20,0.05849124311853943,-0.050384818792950294,0.1613936924266489,3.226124774199318,UNDERPOWERED,20,-0.7885315953759808,-0.8551495360938721,-0.7229397398804294,-43.492002895644525,DIFFERENT,20,-0.8470228384945202,-0.9255113512842905,-0.7647385618013621,-46.71812766984383,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-46.71812766984383
slowtrans|20260617_001656|phi0.75|muy0.01,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.75, mu_y=0.01",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=98.7,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,1.310315358995374,1.311988297508945,0.0655157679497687,0.05,20,20,0.7679723697366575,0.7013784285368296,34.23992329713575,31.982898368370368,1.1150268053904377,0.989337766564333,116.5,0.005610107421875,0.95,19,-0.5423429892587166,-0.6141694582931178,-0.4569870321273905,44.85551990067681,20,20,0.7943169314594765,0.7853515614560653,35.364029112511936,35.299626440128186,1.160499225539923,1.1242366487936024,114.5,0.005565185546875,1.0,20,-0.5159984275358975,-0.5883043023202275,-0.4359962674425901,41.09903594837266,20,20.0,0.08175973457166211,0.082697421888244,14.628128452068646,14.40318106410059,0.17100496942836035,0.168542089903134,121.5,0.005691162109375,1.0,20.0,-1.2285556244237117,-1.2578532463854426,-1.199452292913779,93.72878526369821,512.0,0.0,final_ess,repl_fraction,20,-0.026344561722818988,-0.1163508610083353,0.0649847455652547,-2.0105512418794746,UNDERPOWERED,20,-0.7125571968878144,-0.7833600138826532,-0.6483324953613031,-54.38058800090201,DIFFERENT,20,-0.6862126351649954,-0.7733171172252499,-0.6139521318740019,-52.37003675902253,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-52.37003675902253
slowtrans|20260617_001656|phi0.75|muy0.03,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.75, mu_y=0.03",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=32.9,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.7797331932195605,0.7786107791376702,0.03898665966097803,0.05,20,20,0.4981357452949859,0.4851708443811322,23.72401897369162,23.154603630600462,0.7183222501825577,0.6983972005544091,115.5,0.0056311035156249994,1.0,20,-0.2815974479245747,-0.3100262222300188,-0.25306280562647027,36.472455037420474,20,20,0.5204233969247827,0.5156210474083858,24.784998582009685,24.673764782367208,0.7525892854170546,0.7487602458983792,115.5,0.005598754882812499,1.0,20,-0.25930979629477807,-0.2949040878486487,-0.22056138304815182,36.311524743854875,20,20.0,0.05314138494943617,0.05376232355431775,8.520205283953759,8.313273463588107,0.11139783106696544,0.10938400308072024,115.5,0.0057108154296875,1.0,20.0,-0.7265918082701244,-0.7442450186450963,-0.7081352392382262,93.09715034401893,512.0,0.0,final_ess,repl_fraction,20,-0.022287651629796654,-0.06263701539056635,0.01823478748748628,-2.8583689682068987,UNDERPOWERED,20,-0.46728201197534636,-0.4979338444757244,-0.4364758276662912,-59.92844937714062,DIFFERENT,20,-0.44499436034554973,-0.4809926399667836,-0.41019016635826105,-57.07008040893373,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-57.07008040893373
slowtrans|20260617_001656|phi0.75|muy0.1,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.75, mu_y=0.1",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=9.87,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.2757847244883465,0.27591185974256943,0.013789236224417327,0.05,20,20,0.23055203090833762,0.22443762426262986,12.274554169619545,12.002109425641498,0.34190388356890533,0.33320935005925045,119.0,0.0056162109375,0.95,19,-0.045232693580008844,-0.05951250636933341,-0.031494209145918536,15.226321787123783,20,20,0.24027901147020542,0.23162551950875154,12.693476651245685,12.522390605751198,0.3579992965616793,0.34326263709510363,119.0,0.0055595703125,0.85,17,-0.03550571301814113,-0.05141875079253696,-0.02002760396010801,11.33564239222445,20,20.0,0.03131961086612704,0.031534018766255445,4.187770358488882,4.154394006874599,0.07892198927165847,0.0805081116700028,122.0,0.005748779296875,1.0,20.0,-0.24446511362221948,-0.25417729738046385,-0.23483806680995492,88.67369148110447,512.0,0.0,final_ess,repl_fraction,20,-0.009726980561867719,-0.028646255587211827,0.00866182344165185,-3.5270193372435097,UNDERPOWERED,20,-0.20895940060407833,-0.22587511531523322,-0.19251858596582333,-75.769026363499,DIFFERENT,20,-0.19923242004221062,-0.2109105949525118,-0.18813753042992495,-72.2420070262555,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-72.2420070262555
slowtrans|20260617_001656|phi0.75|muy1,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.75, mu_y=1",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=0.987,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.025636460755307722,0.0252269426533453,0.0012818230377653862,0.05,20,20,0.027089044941357148,0.0263544025968632,2.0386259193721314,2.0825314643278405,0.08829642289129233,0.0877858373015039,119.0,0.0056063232421875,0.45,9,0.001452584186049425,-0.00100960517891661,0.0038855511888220597,-3.0282420295187826,20,20,0.027932873619158954,0.028637031083950402,2.115199212617706,2.010036275194608,0.087008022232659,0.0882871195864967,118.5,0.0055777587890625,0.2,4,0.0022964128638512304,-0.0005738967660530326,0.004958357463920928,-10.14999014110186,20,20.0,0.01474693978614788,0.0147368213739279,1.290983547594849,1.2971583495646093,0.06909631522785246,0.06959569932820986,117.5,0.0057012939453125,1.0,20.0,-0.010889520969159846,-0.012322002385143057,-0.009492971330277074,42.868662306740504,512.0,0.0,final_ess,repl_fraction,20,-0.0008438286778018045,-0.0029912347905681107,0.0014385518787263776,-3.2915178341343387,UNDERPOWERED,20,-0.013185933833011077,-0.0150979864345381,-0.011169240388271901,-51.434298824891755,DIFFERENT,20,-0.012342105155209272,-0.014013654070633942,-0.010697133863951687,-48.142780990757416,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-48.142780990757416
slowtrans|20260617_001656|phi0.9|muy0.003,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.9, mu_y=0.003",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=326,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,2.0807788062797767,2.0700517122049624,0.10403894031398885,0.05,20,20,1.2170429862128866,1.2283815386231387,52.51778902717574,52.82278127982157,1.799740978568669,1.814764471043794,113.0,0.005633544921875,1.0,20,-0.8637358200668903,-0.9512945039871366,-0.7811171159236214,40.53784359997748,20,20,1.1979753466437781,1.170069273735487,51.59260714791736,49.83046049162586,1.7628182846873948,1.7543907383385,112.5,0.005569335937499999,1.0,20,-0.8828034596359988,-0.9528096011275835,-0.8100034371370216,43.91925210699748,20,20.0,0.30047879141792533,0.21787394804481255,38.18984758764448,37.3146571717036,0.5070857436334181,0.32873290057304755,126.0,0.00555029296875,1.0,20.0,-1.7803000148618515,-1.8764117144525325,-1.6627228455709682,89.25710580833905,512.0,0.0,final_ess,repl_fraction,20,0.019067639569108414,-0.06930195707016874,0.10420061346139632,0.9163703278581271,UNDERPOWERED,20,-0.8974965552258529,-1.010188852637085,-0.7622858058137311,-43.13272283037554,DIFFERENT,20,-0.9165641947949611,-1.031973090614862,-0.7873841300023947,-44.04909315823365,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-44.04909315823365
slowtrans|20260617_001656|phi0.9|muy0.01,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.9, mu_y=0.01",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=97.7,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,1.3978019362310765,1.4087274376949512,0.06989009681155382,0.05,20,20,0.9042364910913298,0.9110506363852859,40.77625333114922,41.14397516269834,1.3410263061013366,1.3542879588409449,116.0,0.0056627197265624995,1.0,20,-0.4935654451397464,-0.5758752059397942,-0.4085377765936391,37.04403927315221,20,20,0.9031428677430995,0.8890843200600146,40.69391516817249,40.27296454974862,1.3466791057010306,1.333647351543513,115.5,0.0056184082031249995,0.95,19,-0.494659068487977,-0.5665054845668057,-0.4139165341010774,35.87596194957181,20,20.0,0.08829079807716114,0.08676323203451745,21.6271929339023,21.426792131439065,0.1745782231437178,0.17006932943274544,122.0,0.0054981689453125,1.0,20.0,-1.309511138153915,-1.3457091155920737,-1.2745344640421918,93.67286783646057,512.0,0.0,final_ess,repl_fraction,20,0.0010936233482306435,-0.07094584975690378,0.07046299772093742,0.07823879191206472,UNDERPOWERED,20,-0.8148520696659383,-0.9015684154048975,-0.7344580178664365,-58.29524545251679,DIFFERENT,20,-0.8159456930141689,-0.9034682043891441,-0.7338662815963822,-58.373484244428845,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-58.373484244428845
slowtrans|20260617_001656|phi0.9|muy0.03,slow_transverse_ORPHAN,pilot_20260617_001656,"phi=0.9, mu_y=0.03",beta=4 m=2 B0=8 gamma=15 N=512 n_steps=80000 dt=5e-4 (T=40) ema=0.005; tau_y_well=32.6,/home/zheyuanlai/ABF-Fisher-Rao/results/entropy_dominant_bottleneck_slow_transverse/reanalysis/slow_transverse_runs_long.csv,seed,ORPHAN / UNVERIFIED provenance.,20,0.7862732122961227,0.7791568769316743,0.03931366061480614,0.05,20,20,0.5416502364650823,0.5483595164552049,25.911288592470612,25.85051396836774,0.8228757798500558,0.8275531735398374,118.0,0.0056185302734375,1.0,20,-0.2446229758310404,-0.26756599697370104,-0.21960023638642298,33.005184727866336,20,20,0.530077483063754,0.5001873585862253,25.271885579106716,24.321286309184202,0.8046701183964622,0.7504920687628283,116.0,0.0055604248046875,1.0,20,-0.2561957292323689,-0.2958614399171318,-0.2167827257205037,34.18196755822059,20,20.0,0.05040359853333602,0.0496352791588147,10.43271901633408,10.238769438341286,0.10502637398883703,0.10393881779551906,124.5,0.0056361083984375,1.0,20.0,-0.7358696137627867,-0.7595519868149788,-0.7145850637023797,93.43127966849494,512.0,0.0,final_ess,repl_fraction,20,0.011572753401328507,-0.03632368337839049,0.05895412295675024,1.4718488714034974,UNDERPOWERED,20,-0.4796738845304178,-0.5212139641001917,-0.44155443519810167,-61.006006185769074,DIFFERENT,20,-0.4912466379317463,-0.5264198887827056,-0.4561549766480463,-62.47785505717256,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-62.47785505717256
