cell_id,role,seed,pair_key,final_l2_F,int_l2_F,final_l2_Fp,ancestor_ess,event_fraction,ancestor_ess_kind,event_fraction_kind
twodim|prod|g0.01_eta0.075_bi0_fe5,uniform,1,1,0.0181744666935449,15.148028796683883,0.095130639386547,968.0,1.6000001050997523e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0_fe5,uniform,2,2,0.0132045150529842,15.898337845907935,0.0810881547419626,970.0,1.500000098531018e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0_fe5,uniform,3,3,0.018260978568422,15.031968958689172,0.0610142042283378,960.0,2.050000125564111e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0_fe5,uniform,4,4,0.015851854138294,17.028140756997843,0.0755839181837655,972.0,1.4000000919622834e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,abf,0,0,0.0135688751960505,14.939722122714867,0.0667982474712529,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,abf,1,1,0.0147994357580381,16.52712671330062,0.0765595874596965,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,abf,2,2,0.0121918928351795,14.84501309462817,0.061198680665756,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,abf,3,3,0.013688331632008,15.91035585335706,0.0717832788274096,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,abf,4,4,0.015057558113507,17.771971931967684,0.0722165638836819,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,estimated,0,0,0.0137425095019043,15.911281768619345,0.0623130402207482,980.0,1.2500000821091817e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,estimated,1,1,0.0147411371708485,15.921778448586403,0.0869676822221856,979.0,1.3125000862146407e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,estimated,2,2,0.0170067463746425,16.90065676195055,0.0885452612443394,978.0,1.437500094425559e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,estimated,3,3,0.0134340807463879,16.458464555323285,0.0774316474438464,981.0,1.1875000723193809e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,estimated,4,4,0.0146438478032414,14.374483378070064,0.0654439651633366,978.0,1.375000084635758e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,oracle,0,0,0.0121579469433463,15.91920870608723,0.0688258333616121,980.0,1.2500000821091817e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,oracle,1,1,0.0137455754324046,15.181394680509827,0.0649784470064423,984.0,1.0000000656873453e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,oracle,2,2,0.0155348501793215,16.403753814401735,0.0731333828355371,975.0,1.5628141738943668e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,oracle,3,3,0.017734895265457,14.332217649292971,0.0611497795699886,981.0,1.2500000764248397e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,oracle,4,4,0.0117151367645397,15.1454553095401,0.0676269134261545,976.0,1.562500102636477e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,uniform,0,0,0.0130859198095202,16.98465130402906,0.0796413392226903,963.0,2.312814217475534e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,uniform,1,1,0.0143455139101009,15.280216380425198,0.0738263485668025,986.0,1.0000000656873453e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,uniform,2,2,0.0148731676315677,16.03695697681818,0.0722383285678289,970.0,1.8750001174794303e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,uniform,3,3,0.0128873565220655,15.193942557925563,0.0700202723180586,975.0,1.562500102636477e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.2_fe5,uniform,4,4,0.0113331298673244,15.756214292046971,0.0681757305637937,978.0,1.3750000903200998e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|g0.01_eta0.075_bi0.4_fe5,abf,0,0,0.0135688751960505,14.939722122714867,0.0667982474712529,1000.0,0.0,n_unique_ancestors(proxy),mean_fr_event_fraction
