sweep,method,target_mode,seed,beta,m,H,omega_out,omega_in,s,phi,B0,gamma,N,dt,n_steps,fr_every,target_ema_rate,score_clip,max_event_fraction,ess_window_steps,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,final_cross,final_occ,final_denom0,n_die,n_clone,repl_fraction,n_fr_apply,score_std,delta_f_energetic,delta_f_entropic
rate,abf,none,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.018420576507244726,0.06740467432967957,2.7733700595546584,5.383606838836576,512.0,115658.0,0.0859375,9236673.6571871,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.019551700105482628,0.06560626645665618,2.6091179850232966,5.135932806627932,512.0,115326.0,0.06640625,9249668.516904417,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025065143634295663,0.08001949146717073,2.606191269693349,5.264494612932361,512.0,113178.0,0.078125,9062066.438670944,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02631612924666478,0.07609285475724224,2.615616222678134,5.439442451568556,512.0,111748.0,0.078125,8968341.917192588,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027525096779722983,0.07135364706085263,3.1528025360133634,5.848581125897452,512.0,113447.0,0.083984375,8984107.785914974,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02813572980313125,0.07449290760003348,2.4442464703331637,4.829261945740793,512.0,116873.0,0.080078125,9275228.52922562,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021354391979289764,0.07016746214410485,2.4895600848608335,5.057249898353404,512.0,109667.0,0.056640625,8760865.941695463,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02862075435194477,0.07209698465738437,2.6663247275543887,5.266905239718829,512.0,107560.0,0.08203125,8534327.269805916,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02934521402101762,0.07513541853627113,2.875185348232409,5.5147100330469705,512.0,108791.0,0.064453125,8649537.138457222,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,0,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022623024013632143,0.076677063429475,2.5368474151939853,5.151225891644923,512.0,117860.0,0.087890625,9346470.820523258,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,1,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.015190500626164833,0.06103055959110412,2.193150185257177,4.575604143824124,512.0,116730.0,0.109375,9291343.647458334,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,10,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029409167495719594,0.08033158057523179,2.793722282012464,5.305627169127945,512.0,110556.0,0.0703125,8787778.289863411,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,11,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028440287613085754,0.07900815789230094,2.7352380147768622,5.644410959911223,512.0,113766.0,0.083984375,9115592.186012127,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,12,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02298642949524612,0.07114298347175477,2.6381884974938794,5.212357431811007,512.0,115897.0,0.08984375,9242951.846925363,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,13,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025823982478964554,0.07261069132727223,3.1218200392401454,5.615159599726093,512.0,117218.0,0.091796875,9406108.548345095,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,14,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03011839922069462,0.08385515112799115,2.7468069091026712,5.5073112936102655,512.0,111577.0,0.08984375,8848067.123842334,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,15,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02139505134894434,0.06978334878290711,2.4734820897260894,4.862726770914564,512.0,124708.0,0.07421875,9942480.269600816,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,16,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02247258194437533,0.07289409328869567,2.706338263418824,5.271657292325708,512.0,120387.0,0.08984375,9607151.22030712,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,17,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02152510260109317,0.07534752608185961,2.1887396583328003,4.937473641712124,512.0,117841.0,0.10546875,9313562.755828451,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,18,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027290420724614572,0.0760273778524607,2.8210278093647077,5.40046962076987,512.0,109027.0,0.080078125,8715236.539730672,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022586363785113087,0.07290008650649456,2.862603217650416,5.495117179636953,512.0,119480.0,0.083984375,9449697.306222063,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023725353855534884,0.0691187980325137,2.4239792792122996,4.76426046627674,512.0,114835.0,0.08984375,9086504.519769477,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023318401605950924,0.07167392627564628,2.5962959149469107,5.072925432614113,512.0,115460.0,0.099609375,9154991.30065141,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02122579949151789,0.06705333700879261,2.5396015377925796,5.1417232336813425,512.0,117361.0,0.087890625,9300535.070835851,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021916154159183368,0.07168079093194611,2.6493411538624083,5.110965126516387,512.0,108723.0,0.076171875,8705376.319930648,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025984745481829084,0.0697819139710425,3.013671380212793,5.457981407901123,512.0,114963.0,0.1015625,9094635.85665912,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.020412858918458596,0.07034131649026439,2.5567995564367783,5.192131997536389,512.0,113490.0,0.0703125,8969845.843868956,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0315324625288984,0.07590074579748328,2.735671511998578,5.4828205735836955,512.0,112219.0,0.08203125,8934999.569299266,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02499619358040914,0.0737128067945777,2.7678625520829554,5.374366647656375,512.0,112486.0,0.076171875,8993312.469349353,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,0,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026566577035445984,0.0786745380261296,2.639063283868315,5.2087525186937595,512.0,113907.0,0.08984375,9073972.58796136,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,1,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0223536056357457,0.06785681527847928,2.5848708994746694,5.052021370653746,512.0,112381.0,0.078125,8878320.859377839,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,10,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02576850313404901,0.07296138745635697,2.7905989128199433,5.197740277468954,512.0,113825.0,0.078125,9042414.248961879,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,11,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02660501560002357,0.07729762283803464,2.9686304396966623,5.643379815954852,512.0,113031.0,0.087890625,9077859.391798932,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,12,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023229372115222767,0.06847600663570227,2.7401149661896174,5.365350403429013,512.0,108242.0,0.07421875,8606841.466349028,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,13,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02452840486188325,0.06793562349256076,2.611423230403505,5.108125149500392,512.0,116923.0,0.11328125,9241050.242390616,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,14,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024527146628924624,0.07091351800631995,2.789765565550226,5.155153299893227,512.0,112509.0,0.0703125,8919732.357435757,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,15,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024745146576485837,0.07345198474079526,2.7294406381569893,5.275663347560565,512.0,108151.0,0.08203125,8597502.400357474,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,16,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028176327681691545,0.07815301482328729,2.811922122478509,5.521280800230006,512.0,109602.0,0.083984375,8764092.73082401,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,17,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023229173045616662,0.07191686301612082,2.8253776949679192,5.621364003476743,512.0,114555.0,0.11328125,9140347.309115838,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,18,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021448176823567974,0.06815665250530513,2.168020434554969,4.565231169509918,512.0,121835.0,0.091796875,9636649.410968443,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,19,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026378564895425533,0.07067860325861508,2.616208139288471,5.128491019074543,512.0,111839.0,0.09375,8934605.932693256,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,2,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02407327821582682,0.07587903186900924,2.368229458662169,4.895610383404431,512.0,114707.0,0.08984375,9108775.198405024,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,3,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02185006921985005,0.07134937058339164,2.733514554685926,5.479345103749781,512.0,109193.0,0.080078125,8734794.517589726,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,4,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025630412140336217,0.07493696204304993,2.761941621698496,5.635080118088746,512.0,108311.0,0.0625,8692028.488963284,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,5,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0226487913530315,0.0689735670383,2.5323817477267783,5.0492924892706075,512.0,114074.0,0.07421875,9023598.321181072,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,6,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028796941332509502,0.07365862329662076,3.1185615448217296,5.497225254062587,512.0,111349.0,0.072265625,8851936.68345215,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,7,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02322748118423192,0.07517995768212873,2.7718591072994583,5.470571724459436,512.0,112749.0,0.080078125,8899983.50688482,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,8,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024943403432198044,0.07131242163809559,2.8814298325835064,5.587694892772964,512.0,105317.0,0.0859375,8382274.280870701,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,9,4.0,2,0.5,1.0,20.085536923187668,0.25,0.75,8.0,5.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.016893137255347117,0.06629885332070451,2.417046709735379,5.05740251864845,512.0,110130.0,0.091796875,8852803.626125729,0.0,0.0,0.0,0.0,0.0,0.5,1.5
rate,abf,none,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03493250387334552,0.13981965668244217,3.113247154167996,7.490483009380595,512.0,113582.0,0.083984375,9140027.100369308,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030923965099914054,0.135639477226265,2.9417522482743603,7.321428341018401,512.0,113636.0,0.080078125,8999863.01532437,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03276082024441864,0.13960120217485372,2.720474471294491,6.991544691319898,512.0,113262.0,0.08203125,9087620.793614589,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030869224628099157,0.13770769960091964,2.9004708435120774,7.063271216914407,512.0,115436.0,0.072265625,9199221.202902086,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.031026256627770143,0.13960934405945016,2.836240735919761,7.277127256578923,512.0,121330.0,0.0859375,9721490.12232353,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028878640387616887,0.1357188646152689,2.873162628557991,7.0005500244792955,512.0,120478.0,0.08984375,9631566.592489753,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027098181931785894,0.13525388121471887,2.3701407950744287,6.633199726339646,512.0,109426.0,0.107421875,8846093.161818033,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027973011053795807,0.13129903844578825,2.8444056552479484,6.960840983215373,512.0,118387.0,0.10546875,9462316.242161976,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027092092521302794,0.13878678018404236,2.735294035962765,7.178699076992362,512.0,115005.0,0.078125,9235812.271731313,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.031775145928520224,0.13595922354278828,2.848721905594361,7.053745342848066,512.0,115599.0,0.068359375,9286151.069055498,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03137122948537984,0.1358198083519993,2.766029026900961,6.964862288126518,512.0,120755.0,0.08984375,9629590.089932702,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0260000807551253,0.13374249399967125,2.75899683185117,6.970519931772887,512.0,115075.0,0.1015625,9162002.59875587,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03178969786911499,0.13609901413019318,3.051502238395643,7.3299997529223955,512.0,117955.0,0.08984375,9357248.75626741,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,3,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028679413263072988,0.13780261137787791,2.8947439680615847,7.186284603340093,512.0,110189.0,0.083984375,8805965.295805205,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,4,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.032823722873233534,0.1390415900770205,3.198670839136269,7.660965851553911,512.0,104777.0,0.0859375,8426054.696907721,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,5,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03478429343840951,0.1397736281351343,3.3437454114412875,7.584771291391072,512.0,118538.0,0.087890625,9428985.533076048,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,6,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.032699051691560455,0.1382143552749845,2.714715215428374,6.954101958439924,512.0,117947.0,0.0859375,9539086.369684538,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,7,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02843611533076686,0.13312268397543675,2.7009479686163775,6.799713412077711,512.0,113891.0,0.103515625,9213126.27857302,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,8,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03430518670624372,0.14052207101603295,2.9055182019234636,7.1611664028599,512.0,114722.0,0.099609375,9191654.906610655,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,9,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0343149355741004,0.1382542992788697,3.1846280467932324,7.418710321857689,512.0,116495.0,0.078125,9369256.971127335,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03241770714291578,0.13475275633629588,3.228944159475425,7.4471629553828365,512.0,117544.0,0.1015625,9349330.922690274,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02957526598405284,0.13796502823469625,2.737604412979843,6.98681020969042,512.0,118913.0,0.09765625,9476442.138045538,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03532425989370139,0.13920539577000945,3.128630349883803,7.405559735928206,512.0,118735.0,0.091796875,9448509.281590272,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027825550036624146,0.13447369453704433,2.6777297284309007,6.842776831273023,512.0,117053.0,0.09375,9429279.925279338,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03240929003531573,0.1368613495290111,2.9755402247825833,7.144069723095133,512.0,115697.0,0.080078125,9277833.650619237,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02918203319660872,0.14022201861492448,2.642215759079852,7.092837330661391,512.0,115684.0,0.091796875,9324994.709101912,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026840781884254216,0.1358802237757856,2.686416561008273,6.969331046962501,512.0,114384.0,0.1015625,9159610.6366073,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027406332018242396,0.13743693494271997,2.6882224819355844,6.915371569751025,512.0,117784.0,0.076171875,9436877.414426481,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030057436451127524,0.1374454141221484,3.001419808236033,7.288349234161565,512.0,113174.0,0.08203125,9072398.600519866,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03153434026979796,0.13799573036911547,3.0082828295276074,7.3309997695536815,512.0,114168.0,0.083984375,9157625.457087006,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03206019602730807,0.13669337993175276,2.7284658380682503,6.974952330041023,512.0,117994.0,0.09375,9421816.957320422,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02967825679250575,0.13392250610594517,2.9198551043482532,6.975788749364403,512.0,122075.0,0.068359375,9692689.533069277,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03240133629407462,0.13655992752827628,3.3190924389165706,7.561830857329715,512.0,118419.0,0.068359375,9472312.660488151,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
rate,abf,none,3,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02769280628408473,0.13484097445113652,2.7721893464913276,7.0343414668944035,512.0,115948.0,0.091796875,9200672.583796479,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,1.8
